las-palmas,Tyronne,http://files.laliga.es/jugadores/201608/250x250_12100727tyronne.jpg
las-palmas,Viera,http://files.laliga.es/jugadores/201608/250x250_12100425jonathan-viera.jpg
las-palmas,Marko Livaja,http://files.laliga.es/jugadores/201609/250x250_07124022marko-livaja.jpg
las-palmas,Araujo,http://files.laliga.es/jugadores/201608/250x250_12100628sergio-araujo.jpg
las-palmas,Tana,http://files.laliga.es/jugadores/201608/250x250_12100300tana.jpg
osasuna,Enrique Martín,http://files.laliga.es/jugadores/201608/250x250_16165847enrique-martin.jpg
osasuna,Mario,http://files.laliga.es/jugadores/201608/250x250_16165657mario-fernandez.jpg
osasuna,Nauzet Pérez,http://files.laliga.es/jugadores/201608/250x250_16165556nauzet-perez.jpg
osasuna,Javier Flaño,http://files.laliga.es/jugadores/201608/250x250_16165555javier-fla--o.jpg
osasuna,Tano,http://files.laliga.es/jugadores/201608/250x250_16170028cayetano-bonnin.jpg
osasuna,Flaño,http://files.laliga.es/jugadores/201608/250x250_16165259miguel-fla--o.jpg
osasuna,David García,http://files.laliga.es/jugadores/201608/250x250_16165740david-garcia.jpg
osasuna,Oier,http://files.laliga.es/jugadores/201608/250x250_16165357oier-sanjurjo.jpg
osasuna,Fuentes,http://files.laliga.es/jugadores/201609/250x250_13135940juan-fuentes.jpg
osasuna,Clerc,http://files.laliga.es/jugadores/201609/250x250_13140024carlos-clerc.jpg
osasuna,Buñuel *,http://files.laliga.es/jugadores/201608/250x250_16170150aitor-bu--uel.jpg
osasuna,Goran Causic,http://files.laliga.es/jugadores/201608/250x250_20091024goran-causic.jpg
osasuna,Roberto Torres,http://files.laliga.es/jugadores/201608/250x250_16165443roberto-torres.jpg
osasuna,Berenguer,http://files.laliga.es/jugadores/201608/250x250_16170336alex-berenguer.jpg
osasuna,Fausto,http://files.laliga.es/jugadores/201608/250x250_20083722fausto-tienza.jpg
osasuna,Unai García,http://files.laliga.es/jugadores/201608/250x250_16165740unai-garcia.jpg
osasuna,Jaime Romero,http://files.laliga.es/jugadores/201608/250x250_20091756jaime-romero.jpg
osasuna,Fran Mérida,http://files.laliga.es/jugadores/201608/250x250_20093733fran-merida.jpg
osasuna,De las Cuevas,http://files.laliga.es/jugadores/201608/250x250_16165357miguel-delascuevas.jpg
osasuna,Digard,http://files.laliga.es/jugadores/201609/250x250_13140101didier-digard.jpg
osasuna,Javi Álamo,http://files.laliga.es/jugadores/201609/250x250_13140003javi-alamo.jpg
osasuna,Imanol García *,http://files.laliga.es/jugadores/201608/250x250_20093327imanol-garcia.jpg
osasuna,Olavide *,http://files.laliga.es/jugadores/201608/250x250_16170151miguel-olavide.jpg
osasuna,Otegui *,http://files.laliga.es/jugadores/201608/250x250_16165847antonio-otegui.jpg
osasuna,Sergio León,http://files.laliga.es/jugadores/201609/250x250_13135843sergio-leon.jpg
osasuna,Oriol Riera,http://files.laliga.es/jugadores/201609/250x250_13135911oriol-riera.jpg
osasuna,Rivière,http://files.laliga.es/jugadores/201609/250x250_13140134emmanuel-riviere.jpg
osasuna,Kenan Kodro,http://files.laliga.es/jugadores/201608/250x250_16165657kenan-kodro.jpg
betis,Poyet,http://files.laliga.es/jugadores/201608/250x250_20131525poyet.jpg
betis,Dani Giménez,http://files.laliga.es/jugadores/201608/250x250_20130922dani-gimenez.jpg
betis,Adán,http://files.laliga.es/jugadores/201608/250x250_20130921adan.jpg
betis,Manu Herrera,http://files.laliga.es/jugadores/201608/250x250_26195958manu-herrera.jpg
betis,Rafa Navarro,http://files.laliga.es/jugadores/201609/250x250_02172733rafa-navarro.jpg
betis,Álex Martínez,http://files.laliga.es/jugadores/201608/250x250_20134539alex-martinez.jpg
betis,Bruno,http://files.laliga.es/jugadores/201608/250x250_20131009bruno.jpg
betis,Piccini,http://files.laliga.es/jugadores/201608/250x250_26195958piccini.jpg
betis,Riza Durmisi,http://files.laliga.es/jugadores/201608/250x250_26195958durmisi.jpg
betis,Ryan Donk,http://files.laliga.es/jugadores/201609/250x250_13141434donk.jpg
betis,Pezzella,http://files.laliga.es/jugadores/201608/250x250_20131414pezzella.jpg
betis,Aissa Mandi,http://files.laliga.es/jugadores/201608/250x250_26195957mandi.jpg
betis,Petros,http://files.laliga.es/jugadores/201608/250x250_20131414petros.jpg
betis,Felipe Gutiérrez,http://files.laliga.es/jugadores/201608/250x250_26195957felipe-gutierrez.jpg
betis,Musonda,http://files.laliga.es/jugadores/201608/250x250_20131526musonda.jpg
betis,Jonas Martin,http://files.laliga.es/jugadores/201608/250x250_26195958jonas.jpg
betis,Dani Ceballos,http://files.laliga.es/jugadores/201608/250x250_20131340dani-ceballos.jpg
betis,Nahuel,http://files.laliga.es/jugadores/201608/250x250_20131644nahuel.jpg
betis,Cejudo,http://files.laliga.es/jugadores/201608/250x250_20131009cejudo.jpg
betis,Joaquín,http://files.laliga.es/jugadores/201608/250x250_20131525joaquin.jpg
betis,Roman Zozulya,http://files.laliga.es/jugadores/201608/250x250_26200000roman-zozulya.jpg
betis,Fabián,http://files.laliga.es/jugadores/201608/250x250_20131838fabian.jpg
betis,Darko Brasanac,http://files.laliga.es/jugadores/201609/250x250_13141408brasanac.jpg
betis,Sanabria,http://files.laliga.es/jugadores/201608/250x250_20131644sanabria.jpg
betis,Alex Alegría,http://files.laliga.es/jugadores/201608/250x250_20131741alex-alegria.jpg
betis,Rubén Castro,http://files.laliga.es/jugadores/201608/250x250_20131224ruben-castro.jpg
real-madrid,Zidane,http://files.laliga.es/jugadores/201608/250x250_25115936zidane.jpg
real-madrid,Keylor Navas,http://files.laliga.es/jugadores/201608/250x250_25115821keylor-navas.jpg
real-madrid,Kiko Casilla,http://files.laliga.es/jugadores/201608/250x250_25115822kiko-casilla.jpg
real-madrid,Rubén Yáñez,http://files.laliga.es/201510/250x250_14150108ya--ez.jpg
real-madrid,Carvajal,http://files.laliga.es/jugadores/201608/250x250_25114255carvajal.jpg
real-madrid,Pepe,http://files.laliga.es/jugadores/201608/250x250_25114150pepe.jpg
real-madrid,Sergio Ramos,http://files.laliga.es/jugadores/201608/250x250_25114150sergio-ramos.jpg
real-madrid,Varane,http://files.laliga.es/jugadores/201608/250x250_25114151varane.jpg
real-madrid,Nacho,http://files.laliga.es/jugadores/201608/250x250_25114359nacho.jpg
real-madrid,Marcelo,http://files.laliga.es/jugadores/201608/250x250_25114256marcelo.jpg
real-madrid,Coentrão,http://files.laliga.es/jugadores/201608/250x250_25114256coentrao.jpg
real-madrid,Danilo,http://files.laliga.es/jugadores/201608/250x250_25120501danilo.jpg
real-madrid,Toni Kroos,http://files.laliga.es/jugadores/201608/250x250_25120501kroos.jpg
real-madrid,James Rodríguez,http://files.laliga.es/jugadores/201608/250x250_25120501james.jpg
real-madrid,Casemiro,http://files.laliga.es/jugadores/201608/250x250_25114518casemiro.jpg
real-madrid,Kovačić,http://files.laliga.es/jugadores/201608/250x250_25120605kovacik.jpg
real-madrid,Modrić,http://files.laliga.es/jugadores/201608/250x250_25114359modric.jpg
real-madrid,Marco Asensio,http://files.laliga.es/jugadores/201608/250x250_25120158asensio.jpg
real-madrid,Isco,http://files.laliga.es/jugadores/201608/250x250_25114519isco.jpg
real-madrid,Ronaldo,http://files.laliga.es/jugadores/201608/250x250_25114519cristiano-ronaldo.jpg
real-madrid,Benzema,http://files.laliga.es/jugadores/201608/250x250_25115902benzema.jpg
real-madrid,Bale,http://files.laliga.es/jugadores/201608/250x250_25114359gareth-bale.jpg
real-madrid,Lucas Vázquez,http://files.laliga.es/jugadores/201608/250x250_25120159lucas-vazquez.jpg
real-madrid,Mariano,http://files.laliga.es/jugadores/201608/250x250_25120159mariano.jpg
real-madrid,Morata,http://files.laliga.es/jugadores/201608/250x250_25115821morata.jpg
real-sociedad,Eusebio,http://files.laliga.es/jugadores/201608/250x250_25132125eusebio.jpg
real-sociedad,Ander Bardaji,http://files.laliga.es/jugadores/201608/250x250_25133434ander-bardaji.jpg
real-sociedad,Toño Ramírez,http://files.laliga.es/jugadores/201608/250x250_25133607to--o-ramirez.jpg
real-sociedad,Carlos Martínez,http://files.laliga.es/jugadores/201608/250x250_25132326carlos-martinez.jpg
real-sociedad,Mikel,http://files.laliga.es/jugadores/201608/250x250_25132125mikel-gonzalez.jpg
real-sociedad,Martínez I.,http://files.laliga.es/jugadores/201608/250x250_25132125i--igo-martinez.jpg
real-sociedad,Aritz Elustondo,http://files.laliga.es/jugadores/201608/250x250_25133434elustondo.jpg
real-sociedad,Yuri,http://files.laliga.es/jugadores/201608/250x250_25131930yuri-berchiche.jpg
real-sociedad,Zaldúa,http://files.laliga.es/jugadores/201608/250x250_25133206joseba-zaldua.jpg
real-sociedad,Héctor,http://files.laliga.es/jugadores/201608/250x250_25133606hector-hernandez.jpg
real-sociedad,Raúl Navas,http://files.laliga.es/jugadores/201608/250x250_25131930raul-navas.jpg
real-sociedad,Illarramendi,http://files.laliga.es/jugadores/201608/250x250_25131931illarramendi.jpg
real-sociedad,Markel Bergara,http://files.laliga.es/jugadores/201608/250x250_25132326markel-bergara.jpg
real-sociedad,Granero,http://files.laliga.es/jugadores/201608/250x250_25132440granero.jpg
real-sociedad,Xabi Prieto,http://files.laliga.es/jugadores/201608/250x250_25132620xavi-prieto.jpg
real-sociedad,Rubén Pardo,http://files.laliga.es/jugadores/201608/250x250_25132327ruben-pardo.jpg
real-sociedad,Canales,http://files.laliga.es/jugadores/201608/250x250_25133206sergio-canales.jpg
real-sociedad,Zurutuza,http://files.laliga.es/jugadores/201608/250x250_25132440zurutuza.jpg
real-sociedad,Mikel Oyarzabal,http://files.laliga.es/jugadores/201608/250x250_25133606mikel-oyarzabal.jpg
real-sociedad,Gaztañaga,http://files.laliga.es/jugadores/201608/250x250_25132440jon-gazta--aga.jpg
real-sociedad,Juanmi,http://files.laliga.es/jugadores/201608/250x250_30090057juanmi-jimenez.jpg
real-sociedad,Agirretxe,http://files.laliga.es/jugadores/201608/250x250_25132620aguirretxe.jpg
real-sociedad,Vela,http://files.laliga.es/jugadores/201608/250x250_25132620carlos-vela.jpg
real-sociedad,Willian José,http://files.laliga.es/jugadores/201608/250x250_30090057william-jose.jpg
real-sociedad,David Concha,http://files.laliga.es/jugadores/201608/250x250_25133206david-concha.jpg
sevilla,Jorge Sampaoli,http://files.laliga.es/jugadores/201608/250x250_09141516sampaoli.jpg
sevilla,Sergio Rico,http://files.laliga.es/jugadores/201608/250x250_09140820sergio-rico.jpg
sevilla,David Soria,http://files.laliga.es/jugadores/201608/250x250_09141219david-soria.jpg
sevilla,Trémoulinas,http://files.laliga.es/jugadores/201608/250x250_09140957tremoulinas.jpg
sevilla,Mariano,http://files.laliga.es/jugadores/201608/250x250_09141403mariano.jpg
sevilla,Kolodziejczak,http://files.laliga.es/jugadores/201608/250x250_09141154kolo.jpg
sevilla,Carriço,http://files.laliga.es/jugadores/201608/250x250_09140442carri--o.jpg
sevilla,Escudero,http://files.laliga.es/jugadores/201608/250x250_09140258escudero.jpg
sevilla,Pareja,http://files.laliga.es/jugadores/201608/250x250_09140512nico-pareja.jpg
sevilla,Rami,http://files.laliga.es/jugadores/201608/250x250_09140757rami.jpg
sevilla,Gabriel Mercado,http://files.laliga.es/jugadores/201609/250x250_02174226mercado.jpg
sevilla,Matías Kranevitter,http://files.laliga.es/jugadores/201608/250x250_09141455kranevitter.jpg
sevilla,Krohn-Dehli,http://files.laliga.es/jugadores/201609/250x250_13125755krohn-dehli.jpg
sevilla,Iborra,http://files.laliga.es/jugadores/201608/250x250_09140604iborra.jpg
sevilla,Correa,http://files.laliga.es/jugadores/201608/250x250_09141644correa.jpg
sevilla,Kiyotake,http://files.laliga.es/jugadores/201608/250x250_09141553kiyotake.jpg
sevilla,N'Zonzi,http://files.laliga.es/jugadores/201608/250x250_09141337nzonzi.jpg
sevilla,Pablo Sarabia,http://files.laliga.es/jugadores/201608/250x250_09140329sarabia.jpg
sevilla,Ganso,http://files.laliga.es/jugadores/201608/250x250_09141618ganso.jpg
sevilla,Vitolo,http://files.laliga.es/jugadores/201608/250x250_09140631vitolo.jpg
sevilla,Diego González *,http://files.laliga.es/jugadores/201609/250x250_02174226diego-gonzalez.jpg
sevilla,Vietto,http://files.laliga.es/jugadores/201608/250x250_09140842vietto.jpg
sevilla,Ben Yedder,http://files.laliga.es/jugadores/201608/250x250_25174828ben-yedder.jpg
sevilla,Franco Vázquez,http://files.laliga.es/jugadores/201609/250x250_02174226franco_vazquez.jpg
sporting,Abelardo,http://files.laliga.es/jugadores/201608/250x250_26155735abelardo.jpg
sporting,Cuéllar,http://files.laliga.es/jugadores/201608/250x250_26155232cuellar.jpg
sporting,Mariño,http://files.laliga.es/jugadores/201608/250x250_26154928diego-mari--o.jpg
sporting,Meré,http://files.laliga.es/jugadores/201608/250x250_26155934mere.jpg
sporting,Amorebieta,http://files.laliga.es/jugadores/201608/250x250_26160244fernando-amorebieta.jpg
sporting,Lora,http://files.laliga.es/jugadores/201608/250x250_26155232lora.jpg
sporting,R. Canella,http://files.laliga.es/jugadores/201608/250x250_26155232roberto-canella.jpg
sporting,Lillo,http://files.laliga.es/jugadores/201608/250x250_26154929lillo.jpg
sporting,Sergio A.,http://files.laliga.es/jugadores/201608/250x250_26155331sergio-alvarez.jpg
sporting,Víctor,http://files.laliga.es/jugadores/201608/250x250_26155446victor-rodriguez.jpg
sporting,Cases,http://files.laliga.es/jugadores/201608/250x250_26155330nacho-cases.jpg
sporting,Isma,http://files.laliga.es/jugadores/201608/250x250_26155446isma-lopez.jpg
sporting,Carmona,http://files.laliga.es/jugadores/201608/250x250_26155330carmona.jpg
sporting,Ndi,http://files.laliga.es/jugadores/201608/250x250_26155935dani-ndi.jpg
sporting,Moi Gómez,http://files.laliga.es/jugadores/201608/250x250_26154928moi-gomez.jpg
sporting,Castro,http://files.laliga.es/jugadores/201608/250x250_26155736carlos-castro.jpg
sporting,Burgui,http://files.laliga.es/jugadores/201608/250x250_26155446burgui.jpg
sporting,Cop,http://files.laliga.es/jugadores/201608/250x250_26160134duje-cop.jpg
valencia,Jaume,http://files.laliga.es/jugadores/201607/250x250_22162816jaume-domenech.jpg
valencia,Mathew Ryan,http://files.laliga.es/jugadores/201607/250x250_22163112math-ryan.jpg
valencia,Cancelo,http://files.laliga.es/jugadores/201607/250x250_22162156joao-cancelo.jpg
valencia,Aderllan Santos,http://files.laliga.es/jugadores/201607/250x250_22161902aderlan-santos.jpg
valencia,Siqueira,http://files.laliga.es/jugadores/201607/250x250_22163455guilherme-siqueira.jpg
valencia,Gayá,http://files.laliga.es/jugadores/201607/250x250_22162636jose-luis-gaya.jpg
valencia,Abdennour,http://files.laliga.es/jugadores/201607/250x250_22162000aymen-abdennour.jpg
valencia,Lato *,http://files.laliga.es/jugadores/201609/250x250_02174411lato.jpg
valencia,Enzo Pérez,http://files.laliga.es/jugadores/201607/250x250_22162544enzo-perez.jpg
valencia,Dani Parejo,http://files.laliga.es/jugadores/201607/250x250_22162245dani-parejo.jpg
valencia,Bakkali,http://files.laliga.es/jugadores/201607/250x250_22162106zakaria-bakkali.jpg
valencia,Fede Cartabia,http://files.laliga.es/jugadores/201607/250x250_22165322fede-cartabria.jpg
valencia,Álvaro Medrán,http://files.laliga.es/jugadores/201608/250x250_22200135alvaro-medran.jpg
valencia,Carlos Soler *,http://files.laliga.es/jugadores/201608/250x250_22200856carlos-soler.jpg
valencia,Rodrigo,http://files.laliga.es/jugadores/201607/250x250_22163305rodrigo-moreno.jpg
valencia,Santi Mina,http://files.laliga.es/jugadores/201607/250x250_22163409santi-mina.jpg
villarreal,Fran Escribá,http://files.laliga.es/jugadores/201609/250x250_15094543fran-escriba.jpg
villarreal,S. Asenjo,http://files.laliga.es/jugadores/201608/250x250_10163304asenjo.jpg
villarreal,Andrés Fernández,http://files.laliga.es/jugadores/201608/250x250_30090514andres-fernandez.jpg
villarreal,Barbosa,http://files.laliga.es/jugadores/201608/250x250_10164257barbosa.jpg
villarreal,Mario,http://files.laliga.es/jugadores/201608/250x250_10163357mario.jpg
villarreal,José Ángel,http://files.laliga.es/jugadores/201608/250x250_10164349jose-angel.jpg
villarreal,Víctor Ruiz,http://files.laliga.es/jugadores/201608/250x250_10164411victor-ruiz.jpg
villarreal,J. Costa,http://files.laliga.es/jugadores/201608/250x250_10163437jaume-costa.jpg
villarreal,Jokić,http://files.laliga.es/jugadores/201609/250x250_02174518jokic.jpg
villarreal,Rukavina,http://files.laliga.es/jugadores/201608/250x250_10164321rukavina.jpg
villarreal,Bonera,http://files.laliga.es/jugadores/201608/250x250_10164649bonera.jpg
villarreal,N'Diaye,http://files.laliga.es/jugadores/201608/250x250_10164456n-diaye.jpg
villarreal,Chéryshev,http://files.laliga.es/jugadores/201608/250x250_10164815cheryshev.jpg
villarreal,J. Dos Santos,http://files.laliga.es/jugadores/201608/250x250_10163241dos-santos.jpg
villarreal,M. Trigueros,http://files.laliga.es/jugadores/201608/250x250_10164122trigueros.jpg
villarreal,Rodrigo,http://files.laliga.es/jugadores/201609/250x250_07125806rodri.jpg
villarreal,Roberto Soriano,http://files.laliga.es/jugadores/201608/250x250_30090515roberto-soriano.jpg
villarreal,Bruno,http://files.laliga.es/jugadores/201608/250x250_20173513bruno.jpg
villarreal,Soldado,http://files.laliga.es/jugadores/201608/250x250_10164551soldado.jpg
villarreal,Pato,http://files.laliga.es/jugadores/201608/250x250_10164714pato.jpg
villarreal,Bakambu,http://files.laliga.es/jugadores/201608/250x250_10164617bakambu.jpg
villarreal,Samu Castillejo,http://files.laliga.es/jugadores/201608/250x250_10164522samu-castillejo.jpg
